State,District Name,Market Name,Commodity,Date,TempMax,TempMin,Humidity,Precipitation,Windspeed,SolarRadiation,Crop stage growth,Soil Moisture,Soil type,Soil ph,N,P,K,Water Requirement,Crop Yield
Kerala,Kannur,Kannur,Banana - Green,02-06-2021,32.3,25.5,83.3,2.7,9.7,240.6,Establishment stage,161.15,loamy to humid,5.98389318,101,75,50,9.8,8.526109661
Kerala,Kannur,Kannur,Banana - Green,03-06-2021,31,26.3,84,9.7,11.2,214.7,Establishment stage,160.35,loamy to humid,5.98389318,93,81,50,11.3,11.44803854
Kerala,Kannur,Kannur,Banana - Green,04-06-2021,31,26,87.1,17,8.3,136.2,Establishment stage,160.3,loamy to humid,5.98389318,95,75,45,10.8,9.795652174
Kerala,Kannur,Kannur,Banana - Green,05-06-2021,30,24.9,88.9,49.4,15.5,78.6,Establishment stage,161.725,loamy to humid,5.98389318,107,71,55,1.8,8.076658477
Kerala,Kannur,Kannur,Banana - Green,06-06-2021,31,24.4,83.3,12.2,11.2,167.6,Establishment stage,163.1,loamy to humid,5.98389318,83,94,47,10.95,7.151612903
Kerala,Kannur,Kannur,Banana - Green,07-06-2021,31.8,25.4,81.1,1.9,11.5,248.6,Establishment stage,162.15,loamy to humid,5.98389318,102,73,54,12.45,8.294478528
Kerala,Kannur,Kannur,Banana - Green,08-06-2021,31,25.9,82.2,2.4,16.6,248.1,Establishment stage,161.8,loamy to humid,5.98389318,86,79,45,11.8,8.725974026
Kerala,Kannur,Kannur,Banana - Green,09-06-2021,31.1,25.4,84.6,5,10.4,208.8,Establishment stage,161.525,loamy to humid,5.98389318,117,86,53,2.8,8.860409146
Kerala,Kannur,Kannur,Banana - Green,10-06-2021,31.1,25.4,85.3,3,10.8,205.9,Establishment stage,160.825,loamy to humid,5.98389318,111,79,53,5.53,10.77995301
Kerala,Kannur,Kannur,Banana - Green,11-06-2021,31.4,26,85.8,5.5,9.4,152.6,Establishment stage,160.025,loamy to humid,5.98389318,95,74,50,7.03,9.209677419
Kerala,Kannur,Kannur,Banana - Green,12-06-2021,29,25.9,90.8,44,13.3,89.7,Establishment stage,159.375,loamy to humid,5.98389318,91,75,55,6.5,6.580926181
Kerala,Kannur,Kannur,Banana - Green,13-06-2021,28,24.8,91.5,33.4,18,71,Establishment stage,160.875,loamy to humid,5.98389318,93,83,46,0.1,7.774358974
Kerala,Kannur,Kannur,Banana - Green,14-06-2021,30,23.4,91,54.1,22,56,Establishment stage,164.575,loamy to humid,5.98389318,92,85,51,6.5,7.264224474
Kerala,Kannur,Kannur,Banana - Green,15-06-2021,31,25.2,90.2,41.4,15.1,155.8,Establishment stage,165.55,loamy to humid,5.98389318,104,80,54,8,8.131082842
Kerala,Kannur,Kannur,Banana - Green,16-06-2021,31,25.9,90.4,36.4,18,130.9,Establishment stage,166.875,loamy to humid,5.98389318,103,72,51,7.5,8.694939585
Kerala,Kannur,Kannur,Banana - Green,17-06-2021,31,26.6,89.1,33.5,18.4,167.4,Establishment stage,166.7,loamy to humid,5.98389318,92,75,45,0.5,8.598274209
Kerala,Kannur,Kannur,Banana - Green,18-06-2021,31,26.4,86.7,14.6,11.2,181,Establishment stage,166.75,loamy to humid,5.98389318,93,85,49,7.6,8.893756294
Kerala,Kannur,Kannur,Banana - Green,19-06-2021,32,25.9,87.5,10.1,10.8,143.4,Establishment stage,166.525,loamy to humid,5.98389318,120,87,52,9,8.526109661
Kerala,Kannur,Kannur,Banana - Green,20-06-2021,32,26,87.3,6.1,14,189.4,Establishment stage,166,loamy to humid,5.98389318,108,72,46,8.6,11.44803854
Kerala,Kannur,Kannur,Banana - Green,21-06-2021,32,26,88.4,16.5,13.3,136,Establishment stage,165,loamy to humid,5.98389318,105,88,54,0.8,9.795652174
Kerala,Kannur,Kannur,Banana - Green,22-06-2021,30.4,25.4,85.9,1.6,16.2,230.5,Establishment stage,164.075,loamy to humid,5.98389318,98,79,50,8.55,8.076658477
Kerala,Kannur,Kannur,Banana - Green,23-06-2021,30.7,25.3,85.9,4.9,17.3,210.5,Establishment stage,163.425,loamy to humid,5.98389318,111,88,55,10.05,7.151612903
Kerala,Kannur,Kannur,Banana - Green,24-06-2021,31,24.5,84.2,2.3,13.7,230,Establishment stage,163.175,loamy to humid,5.98389318,97,74,45,9.5,8.294478528
Kerala,Kannur,Kannur,Banana - Green,25-06-2021,31.5,25.9,82,2.8,13,256,Establishment stage,162.45,loamy to humid,5.98389318,95,82,48,0.55,8.725974026
Kerala,Kannur,Kannur,Banana - Green,26-06-2021,31.2,25.9,89.8,5.4,14.8,205.2,Establishment stage,161.475,loamy to humid,5.98389318,89,91,55,4.51,8.860409146
Kerala,Kannur,Kannur,Banana - Green,27-06-2021,31,24.4,84.5,2.6,11.9,130.8,Establishment stage,160.725,loamy to humid,5.98389318,89,85,55,6.01,10.77995301
Kerala,Kannur,Kannur,Banana - Green,28-06-2021,30.1,26,86,6.9,12.6,208.8,Establishment stage,160.075,loamy to humid,5.98389318,118,88,51,5.51,9.209677419
Kerala,Kannur,Kannur,Banana - Green,29-06-2021,31.3,24.4,83.1,0.5,11.2,278.9,Establishment stage,159.525,loamy to humid,5.98389318,101,92,45,0.1,6.580926181
Kerala,Kannur,Kannur,Banana - Green,30-06-2021,31.5,26,82.9,0.9,13.3,263.7,Establishment stage,158.95,loamy to humid,5.98389318,99,92,47,5.5,7.774358974
Kerala,Kannur,Kannur,Banana - Green,01-07-2021,31,26.4,86.2,10.8,14.4,207.7,Establishment stage,158.65,loamy to humid,5.98389318,82,77,46,7,7.264224474
Kerala,Kannur,Kannur,Banana - Green,02-07-2021,31.5,24.9,84.5,12.2,9.4,176.4,Establishment stage,159.125,loamy to humid,5.98389318,90,86,55,6.5,8.131082842
Kerala,Kannur,Kannur,Banana - Green,03-07-2021,30,25.4,85.6,6.1,11.5,162.1,Establishment stage,158.6,loamy to humid,5.98389318,95,88,52,0.2,8.694939585
Kerala,Kannur,Kannur,Banana - Green,04-07-2021,32,25.5,84.3,6,14,192.9,Establishment stage,157.975,loamy to humid,5.98389318,104,73,46,6.5,8.598274209
Kerala,Kannur,Kannur,Banana - Green,05-07-2021,30.8,24.6,84.3,4.4,20.2,174.2,Establishment stage,157.5,loamy to humid,5.98389318,102,73,52,8,8.893756294
Kerala,Kannur,Kannur,Banana - Green,06-07-2021,32.4,25.9,82.3,0.6,12.6,237.3,Establishment stage,156.875,loamy to humid,5.98389318,100,74,52,7.5,8.526109661
Kerala,Kannur,Kannur,Banana - Green,07-07-2021,30.8,26.4,86,6,12.6,203,Establishment stage,156.1,loamy to humid,5.98389318,94,89,48,0.2,11.44803854
Kerala,Kannur,Kannur,Banana - Green,08-07-2021,32,25.6,85.9,6.3,12.2,198.8,Establishment stage,155.8,loamy to humid,5.98389318,99,70,46,7.8,9.795652174
Kerala,Kannur,Kannur,Banana - Green,09-07-2021,30,24.4,89.9,31.4,10.8,77.9,Establishment stage,155.625,loamy to humid,5.98389318,112,87,48,9.3,8.076658477
Kerala,Kannur,Kannur,Banana - Green,10-07-2021,28,23.2,90.9,91.6,17.6,55.1,Vegetative stage,162.575,loamy to humid,5.98389318,117,82,45,8.8,7.151612903
Kerala,Kannur,Kannur,Banana - Green,11-07-2021,30,23.4,89.9,31.2,15.8,86.3,Vegetative stage,165.275,loamy to humid,5.98389318,96,86,51,0.8,8.294478528
Kerala,Kannur,Kannur,Banana - Green,12-07-2021,30,24.9,90.8,29.7,19.8,63.5,Vegetative stage,165.7,loamy to humid,5.98389318,113,85,45,5.33,8.725974026
Kerala,Kannur,Kannur,Banana - Green,13-07-2021,31,25.4,91.1,21.8,19.1,167.7,Vegetative stage,165.325,loamy to humid,5.98389318,105,93,46,6.83,8.860409146
Kerala,Kannur,Kannur,Banana - Green,14-07-2021,30.4,25,91.7,16.6,15.5,109.4,Vegetative stage,164.8,loamy to humid,5.98389318,85,89,51,6.33,10.77995301
Kerala,Kannur,Kannur,Banana - Green,15-07-2021,31.1,25.5,94.7,18.1,12.2,67.9,Vegetative stage,81.7,loamy to humid,5.98389318,108,94,47,0.5,9.209677419
Kerala,Kannur,Kannur,Banana - Green,16-07-2021,31,24.6,92.2,32.2,12.2,72.3,Vegetative stage,163.7,loamy to humid,5.98389318,92,81,52,6.2,6.580926181
Kerala,Kannur,Kannur,Banana - Green,17-07-2021,33,24.4,90.3,12.9,13,121,Vegetative stage,163.025,loamy to humid,5.98389318,110,71,54,7.7,7.774358974
Kerala,Kannur,Kannur,Banana - Green,18-07-2021,30,24.4,93.6,42,15.5,43.5,Vegetative stage,162.175,loamy to humid,5.98389318,82,75,55,7.2,7.264224474
Kerala,Kannur,Kannur,Banana - Green,19-07-2021,30.5,24.4,91.3,12.6,18,156.3,Vegetative stage,161.6,loamy to humid,5.98389318,117,81,53,0.8,8.131082842
Kerala,Kannur,Kannur,Banana - Green,20-07-2021,30.2,25.4,88.9,10.3,16.2,191.3,Vegetative stage,161.15,loamy to humid,5.98389318,91,94,46,7.4,8.694939585
Kerala,Kannur,Kannur,Banana - Green,21-07-2021,30.4,25.2,91.2,25.2,20.5,128.1,Vegetative stage,160.6,loamy to humid,5.98389318,105,95,50,8.9,8.598274209
Kerala,Kannur,Kannur,Banana - Green,22-07-2021,30.2,25.9,90.3,32.2,20.5,67.5,Vegetative stage,160.5,loamy to humid,5.98389318,108,92,53,8.4,8.893756294
Kerala,Kannur,Kannur,Banana - Green,23-07-2021,29,25,90.3,34.8,18.7,60.6,Vegetative stage,164.025,loamy to humid,5.98389318,86,76,54,0.8,8.526109661
Kerala,Kannur,Kannur,Banana - Green,24-07-2021,30,23,90.6,22.2,19.4,108.6,Vegetative stage,167.475,loamy to humid,5.98389318,80,77,49,8.34,11.44803854
Kerala,Kannur,Kannur,Banana - Green,25-07-2021,29,25,90.9,16.9,14.8,183.1,Vegetative stage,168.2,loamy to humid,5.98389318,93,94,53,9.85,9.795652174
Kerala,Kannur,Kannur,Banana - Green,26-07-2021,29,24.6,89.4,18.2,13.7,81.4,Vegetative stage,168.95,loamy to humid,5.98389318,90,92,55,7.35,8.076658477
Kerala,Kannur,Kannur,Banana - Green,27-07-2021,30.1,25.4,89.4,13.2,10.1,202.4,Vegetative stage,168.575,loamy to humid,5.98389318,108,89,53,0.34,7.151612903
Kerala,Kannur,Kannur,Banana - Green,28-07-2021,29.4,24.4,87.6,7.1,11.2,174.5,Vegetative stage,167.925,loamy to humid,5.98389318,108,88,55,4.71,8.294478528
Kerala,Kannur,Kannur,Banana - Green,29-07-2021,30.2,24.2,87.1,4.3,13,187.7,Vegetative stage,167.675,loamy to humid,5.98389318,105,77,52,6.21,8.725974026
Kerala,Kannur,Kannur,Banana - Green,30-07-2021,30.8,25.2,87.5,4.8,14.8,196.1,Vegetative stage,166.65,loamy to humid,5.98389318,118,88,52,5.71,8.860409146
Kerala,Kannur,Kannur,Banana - Green,31-07-2021,31,25.4,86.6,3.2,18,213.9,Vegetative stage,165.65,loamy to humid,5.98389318,101,87,54,0.1,10.77995301
Kerala,Kannur,Kannur,Banana - Green,01-08-2021,30.6,25.2,83.9,3.3,15.8,242.9,Vegetative stage,164.75,loamy to humid,5.98389318,95,75,50,5.8,9.209677419
Kerala,Kannur,Kannur,Banana - Green,02-08-2021,30.9,25.3,87.4,4.3,11.2,215,Vegetative stage,163.725,loamy to humid,5.98389318,106,85,53,7.3,6.580926181
Kerala,Kannur,Kannur,Banana - Green,03-08-2021,31,24.8,89.9,8.1,15.5,191.5,Vegetative stage,162.925,loamy to humid,5.98389318,86,95,49,6.8,7.774358974
Kerala,Kannur,Kannur,Banana - Green,04-08-2021,32,25.2,89.2,7.3,14,202.2,Vegetative stage,162.15,loamy to humid,5.98389318,83,79,55,0.2,7.264224474
Kerala,Kannur,Kannur,Banana - Green,05-08-2021,31,24.4,91.5,18.5,16.9,192.8,Vegetative stage,161.55,loamy to humid,5.98389318,85,95,47,6.6,8.131082842
Kerala,Kannur,Kannur,Banana - Green,06-08-2021,31,24.4,91.3,25.3,18,174.8,Vegetative stage,160.85,loamy to humid,5.98389318,109,79,45,8.1,8.694939585
Kerala,Kannur,Kannur,Banana - Green,07-08-2021,28,24.5,92.9,23.5,18.7,156.3,Vegetative stage,160.55,loamy to humid,5.98389318,100,76,45,7.6,8.598274209
Kerala,Kannur,Kannur,Banana - Green,08-08-2021,29.4,24.9,88.9,20.6,13.3,158.3,Vegetative stage,161.725,loamy to humid,5.98389318,117,86,48,0.5,8.893756294
Kerala,Kannur,Kannur,Banana - Green,09-08-2021,30.8,24.6,85.5,4.5,11.9,193.3,Vegetative stage,164.7,loamy to humid,5.98389318,114,94,53,7.9,8.526109661
Kerala,Kannur,Kannur,Banana - Green,10-08-2021,30.7,25.2,88.5,3.6,12.6,151.8,Vegetative stage,164,loamy to humid,5.98389318,110,78,50,9.4,11.44803854
Kerala,Kannur,Kannur,Banana - Green,11-08-2021,29,25.3,87.5,3.5,15.8,123.8,Vegetative stage,163.5,loamy to humid,5.98389318,94,70,48,8.9,9.795652174
Kerala,Kannur,Kannur,Banana - Green,12-08-2021,30.2,24,87.4,8.4,14.8,174.9,Vegetative stage,163.5,loamy to humid,5.98389318,80,71,47,0.6,8.076658477
Kerala,Kannur,Kannur,Banana - Green,13-08-2021,30,24.6,87.8,5.4,16.9,202.8,Vegetative stage,162.95,loamy to humid,5.98389318,114,79,51,3.9,7.151612903
Kerala,Kannur,Kannur,Banana - Green,14-08-2021,30,24.4,89,3.8,15.5,206.9,Vegetative stage,162.175,loamy to humid,5.98389318,88,78,45,5.4,8.294478528
Kerala,Kannur,Kannur,Banana - Green,15-08-2021,30.2,24.9,88,2.3,13.3,176.9,Vegetative stage,161.4,loamy to humid,5.98389318,112,73,48,4.9,8.725974026
Kerala,Kannur,Kannur,Banana - Green,16-08-2021,30.4,24.6,87.8,5.5,12.2,132.7,Vegetative stage,160.775,loamy to humid,5.98389318,117,76,47,0.1,8.860409146
Kerala,Kannur,Kannur,Banana - Green,17-08-2021,29.7,24.8,87.7,3.5,7.9,122.5,Vegetative stage,160.375,loamy to humid,5.98389318,111,87,48,4.9,10.77995301
Kerala,Kannur,Kannur,Banana - Green,18-08-2021,28.2,24.9,87.3,17.1,11.5,95,Vegetative stage,160.85,loamy to humid,5.98389318,89,83,47,6.4,9.209677419
Kerala,Kannur,Kannur,Banana - Green,19-08-2021,30,24.2,87.6,16,9.4,120.2,Vegetative stage,162.35,loamy to humid,5.98389318,93,91,47,5.9,6.580926181
Kerala,Kannur,Kannur,Banana - Green,20-08-2021,30.3,25.3,86.3,0.9,11.2,211.8,Vegetative stage,161.525,loamy to humid,5.98389318,92,81,52,0.1,7.774358974
Kerala,Kannur,Kannur,Banana - Green,21-08-2021,31.1,25.5,87.9,2.9,10.1,212.3,Vegetative stage,160.8,loamy to humid,5.98389318,105,74,45,5.8,7.264224474
Kerala,Kannur,Kannur,Banana - Green,22-08-2021,30.1,25.4,84,2.5,14.8,226.1,Vegetative stage,159.875,loamy to humid,5.98389318,102,71,48,7.3,8.131082842
Kerala,Kannur,Kannur,Banana - Green,23-08-2021,31,25.6,85.8,6.5,10.1,172.7,Vegetative stage,159.3,loamy to humid,5.98389318,94,91,51,6.8,8.694939585
Kerala,Kannur,Kannur,Banana - Green,24-08-2021,31,24.2,83.6,4.3,12.2,212.9,Vegetative stage,158.75,loamy to humid,5.98389318,116,71,47,0.3,8.598274209
Kerala,Kannur,Kannur,Banana - Green,25-08-2021,30.3,24.8,83.4,3.3,11.2,217.7,Vegetative stage,158.2,loamy to humid,5.98389318,117,79,49,6.7,8.893756294
Kerala,Kannur,Kannur,Banana - Green,26-08-2021,29,24.6,85.6,8.7,14.8,211.1,Vegetative stage,158.475,loamy to humid,5.98389318,119,72,55,8.2,8.526109661
Kerala,Kannur,Kannur,Banana - Green,27-08-2021,30,24.8,91,33,10.8,93.5,Vegetative stage,160.575,loamy to humid,5.98389318,99,73,53,7.7,11.44803854
Kerala,Kannur,Kannur,Banana - Green,28-08-2021,29,23.8,90.6,58.2,18,52.7,Vegetative stage,163.025,loamy to humid,5.98389318,91,84,52,0.4,9.795652174
Kerala,Kannur,Kannur,Banana - Green,29-08-2021,29,23.6,90,63.6,14.8,33.4,Vegetative stage,165.9,loamy to humid,5.98389318,80,90,47,2.8,8.076658477
Kerala,Kannur,Kannur,Banana - Green,30-08-2021,29,24.2,89.9,32.9,14.8,61.7,Vegetative stage,167.4,loamy to humid,5.98389318,101,70,48,4.3,7.151612903
Kerala,Kannur,Kannur,Banana - Green,31-08-2021,30,25.4,87.3,5.9,11.2,123.2,Vegetative stage,166.95,loamy to humid,5.98389318,108,89,53,3.8,8.294478528
Kerala,Kannur,Kannur,Banana - Green,01-09-2021,30.1,25.5,85.9,2.6,11.9,184.4,Vegetative stage,166.275,loamy to humid,5.98389318,100,80,52,0.1,8.725974026
Kerala,Kannur,Kannur,Banana - Green,02-09-2021,30.2,25.4,88.7,6,13.7,163.1,Vegetative stage,165.775,loamy to humid,5.98389318,109,91,53,3.7,8.860409146
Kerala,Kannur,Kannur,Banana - Green,03-09-2021,29,25.2,89.6,33.3,7.9,61.1,Vegetative stage,165.2,loamy to humid,5.98389318,82,78,46,5.2,10.77995301
Kerala,Kannur,Kannur,Banana - Green,04-09-2021,30.3,24.6,89.3,20,11.5,91.1,Vegetative stage,164.775,loamy to humid,5.98389318,106,70,55,4.7,9.209677419
Kerala,Kannur,Kannur,Banana - Green,05-09-2021,30,24.8,91.6,27.2,13.7,83.9,Vegetative stage,164.2,loamy to humid,5.98389318,90,86,52,0.1,6.580926181
Kerala,Kannur,Kannur,Banana - Green,06-09-2021,29.8,24.4,91.6,42.4,14,40.6,Vegetative stage,164.625,loamy to humid,5.98389318,83,95,50,4.9,7.774358974
Kerala,Kannur,Kannur,Banana - Green,07-09-2021,29.7,24.6,91.1,24.2,14.4,116.4,Vegetative stage,164.7,loamy to humid,5.98389318,119,90,48,6.4,7.264224474
Kerala,Kannur,Kannur,Banana - Green,08-09-2021,30.2,26,89.1,10.8,11.2,181.2,Vegetative stage,164.775,loamy to humid,5.98389318,107,72,45,5.9,8.131082842
Kerala,Kannur,Kannur,Banana - Green,09-09-2021,30.2,25.2,86.5,4,10.1,197.2,Vegetative stage,164.175,loamy to humid,5.98389318,116,81,55,0.5,8.694939585
Kerala,Kannur,Kannur,Banana - Green,10-09-2021,30.6,25.2,86.3,3.1,15.5,238.6,Vegetative stage,163.2,loamy to humid,5.98389318,101,75,50,5.8,8.598274209
Kerala,Kannur,Kannur,Banana - Green,11-09-2021,30,25.4,88.4,6.6,11.9,181.3,Vegetative stage,162.5,loamy to humid,5.98389318,93,81,50,7.3,8.893756294
Kerala,Kannur,Kannur,Banana - Green,12-09-2021,30,24.6,89.1,23.9,15.8,162.8,Vegetative stage,162.65,loamy to humid,5.98389318,95,75,45,6.8,8.526109661
Kerala,Kannur,Kannur,Banana - Green,13-09-2021,28.5,24.3,91.3,25.5,18.4,161.8,Vegetative stage,162.95,loamy to humid,5.98389318,107,71,55,0.3,11.44803854
Kerala,Kannur,Kannur,Banana - Green,14-09-2021,30.5,25.1,88.7,9.4,12.2,177.9,Vegetative stage,162.85,loamy to humid,5.98389318,83,94,47,5.5,9.795652174
Kerala,Kannur,Kannur,Banana - Green,15-09-2021,30.2,25.4,87.1,5.8,10.4,220.6,Vegetative stage,162.275,loamy to humid,5.98389318,102,73,54,7,8.076658477
Kerala,Kannur,Kannur,Banana - Green,16-09-2021,30,24.5,86.4,2.7,9.4,188.5,Vegetative stage,162.125,loamy to humid,5.98389318,86,79,45,6.5,7.151612903
Kerala,Kannur,Kannur,Banana - Green,17-09-2021,30.8,25.4,82.7,0.4,12.6,247.2,Vegetative stage,161.575,loamy to humid,5.98389318,117,86,53,0.2,8.294478528
Kerala,Kannur,Kannur,Banana - Green,18-09-2021,30,26.2,82.9,0.7,12.6,233.6,Vegetative stage,160.725,loamy to humid,5.98389318,111,79,53,6.5,8.725974026
Kerala,Kannur,Kannur,Banana - Green,19-09-2021,30.8,26.2,81.8,0,15.5,262.7,Vegetative stage,160.25,loamy to humid,5.98389318,95,74,50,8,8.860409146
Kerala,Kannur,Kannur,Banana - Green,20-09-2021,32,26,84.7,0,14.4,256.1,Vegetative stage,159.65,loamy to humid,5.98389318,91,75,55,7.5,10.77995301
Kerala,Kannur,Kannur,Banana - Green,21-09-2021,31.2,26,84.1,2.4,16.6,251.2,Vegetative stage,158.8,loamy to humid,5.98389318,93,83,46,0.5,9.209677419
Kerala,Kannur,Kannur,Banana - Green,22-09-2021,31.8,25.5,84.9,1.1,16.9,238.9,Vegetative stage,157.975,loamy to humid,5.98389318,92,85,51,7,6.580926181
Kerala,Kannur,Kannur,Banana - Green,23-09-2021,31,25,84.5,2.2,16.9,225.2,Vegetative stage,157.1,loamy to humid,5.98389318,104,80,54,8.5,7.774358974
Kerala,Kannur,Kannur,Banana - Green,24-09-2021,31.2,25.5,82.8,1,14.8,238.7,Vegetative stage,156.25,loamy to humid,5.98389318,103,72,51,8,7.264224474
Kerala,Kannur,Kannur,Banana - Green,25-09-2021,30.6,25.5,83,1.4,14.8,243.5,Vegetative stage,155.55,loamy to humid,5.98389318,92,75,45,0.8,8.131082842
Kerala,Kannur,Kannur,Banana - Green,26-09-2021,30.7,24.6,86.1,2,12.6,206.9,Vegetative stage,155.2,loamy to humid,5.98389318,93,85,49,8.6,8.694939585
Kerala,Kannur,Kannur,Banana - Green,27-09-2021,29,24.4,90.7,25.3,17.3,124.3,Vegetative stage,162.725,loamy to humid,5.98389318,120,87,52,10.1,8.598274209
Kerala,Kannur,Kannur,Banana - Green,28-09-2021,28,23,88.3,12.7,13,139.9,Vegetative stage,166.2,loamy to humid,5.98389318,108,72,46,9.6,8.893756294
Kerala,Kannur,Kannur,Banana - Green,29-09-2021,31,24.2,85.1,7.4,10.4,175.8,Vegetative stage,167.5,loamy to humid,5.98389318,105,88,54,0.6,8.526109661
Kerala,Kannur,Kannur,Banana - Green,30-09-2021,30.3,25.4,85.3,3.6,9.7,214.3,Vegetative stage,166.4,loamy to humid,5.98389318,98,79,50,5.05,11.44803854
Kerala,Kannur,Kannur,Banana - Green,01-10-2021,29,25,86.4,9.4,11.5,205.2,Vegetative stage,166.3,loamy to humid,5.98389318,111,88,55,6.55,9.795652174
Kerala,Kannur,Kannur,Banana - Green,02-10-2021,29.1,25.2,86.4,7.2,9.7,192.2,Shooting stage,168.05,loamy to humid,5.98389318,97,74,45,6.05,8.076658477
Kerala,Kannur,Kannur,Banana - Green,03-10-2021,30.2,24.4,85.9,1.8,11.2,210,Shooting stage,167.475,loamy to humid,5.98389318,95,82,48,0.5,7.151612903
Kerala,Kannur,Kannur,Banana - Green,04-10-2021,30.6,25.3,86.6,4.3,9.4,196.9,Shooting stage,166.625,loamy to humid,5.98389318,89,91,55,6,8.294478528
Kerala,Kannur,Kannur,Banana - Green,05-10-2021,31.2,24.9,84.6,3.4,11.2,216.1,Shooting stage,165.925,loamy to humid,5.98389318,89,85,55,7.5,8.725974026
Kerala,Kannur,Kannur,Banana - Green,06-10-2021,28.8,24,86.1,15.9,11.2,124.2,Shooting stage,166.2,loamy to humid,5.98389318,118,88,51,7,8.860409146
Kerala,Kannur,Kannur,Banana - Green,07-10-2021,31,24.2,83.7,2.4,13,207.5,Shooting stage,166.65,loamy to humid,5.98389318,101,92,45,0.5,10.77995301
Kerala,Kannur,Kannur,Banana - Green,08-10-2021,31,24.5,85.9,8.1,14,164.9,Shooting stage,166.625,loamy to humid,5.98389318,99,92,47,7.1,9.209677419
Kerala,Kannur,Kannur,Banana - Green,09-10-2021,28,24.3,88,27.1,11.2,109.6,Shooting stage,166.825,loamy to humid,5.98389318,82,77,46,8.6,6.580926181
Kerala,Kannur,Kannur,Banana - Green,10-10-2021,31.4,24.5,86.9,7.9,7.6,182.8,Shooting stage,166.475,loamy to humid,5.98389318,90,86,55,8.1,7.774358974
Kerala,Kannur,Kannur,Banana - Green,11-10-2021,28,24,88.8,18.7,6.5,142.2,Shooting stage,167.875,loamy to humid,5.98389318,95,88,52,0.8,7.264224474
Kerala,Kannur,Kannur,Banana - Green,12-10-2021,30,23.6,91.5,59.1,14.8,78.4,Shooting stage,170.05,loamy to humid,5.98389318,104,73,46,8,8.131082842
Kerala,Kannur,Kannur,Banana - Green,13-10-2021,31,24.4,88.5,50.1,11.2,92.4,Shooting stage,169.2,loamy to humid,5.98389318,102,73,52,9.5,8.694939585
Kerala,Kannur,Kannur,Banana - Green,14-10-2021,31,25,87.4,33.8,13,112.9,Shooting stage,168.325,loamy to humid,5.98389318,100,74,52,9,8.598274209
Kerala,Kannur,Kannur,Banana - Green,15-10-2021,31,25,83.3,0.6,15.1,208.7,Shooting stage,168.075,loamy to humid,5.98389318,94,89,48,0.8,8.893756294
Kerala,Kannur,Kannur,Banana - Green,16-10-2021,29,25.5,86.7,19.9,11.9,142,Shooting stage,171.05,loamy to humid,5.98389318,99,70,46,4.4,8.526109661
Kerala,Kannur,Kannur,Banana - Green,17-10-2021,30,25.6,90.5,21,9.4,60.2,Shooting stage,170.25,loamy to humid,5.98389318,112,87,48,5.9,11.44803854
Kerala,Kannur,Kannur,Banana - Green,18-10-2021,31,24.9,89,7.1,6.8,125.4,Shooting stage,169.65,loamy to humid,5.98389318,117,82,45,5.5,9.795652174
Kerala,Kannur,Kannur,Banana - Green,19-10-2021,31,25.3,84.5,0.6,11.9,217,Shooting stage,167.875,loamy to humid,5.98389318,96,86,51,0.2,8.076658477
Kerala,Kannur,Kannur,Banana - Green,20-10-2021,31,25.6,85.9,2.9,11.9,177,Shooting stage,167.325,loamy to humid,5.98389318,113,85,45,5.3,7.151612903
Kerala,Kannur,Kannur,Banana - Green,21-10-2021,30.1,25.2,85.9,12.7,7.9,169.4,Shooting stage,168.875,loamy to humid,5.98389318,105,93,46,6.8,8.294478528
Kerala,Kannur,Kannur,Banana - Green,22-10-2021,31.1,25,82.1,5,11.2,216.8,Shooting stage,169.825,loamy to humid,5.98389318,85,89,51,6.3,8.725974026
Kerala,Kannur,Kannur,Banana - Green,23-10-2021,29,25.7,85.7,20.4,14.8,152.1,Shooting stage,170.45,loamy to humid,5.98389318,108,94,47,0.3,8.860409146
Kerala,Kannur,Kannur,Banana - Green,24-10-2021,30.6,24.5,82.8,24.2,8.6,123.5,Shooting stage,170.4,loamy to humid,5.98389318,92,81,52,6.2,10.77995301
Kerala,Kannur,Kannur,Banana - Green,25-10-2021,31.5,24.6,82.2,3.9,9,196.4,Shooting stage,169.15,loamy to humid,5.98389318,110,71,54,7.7,9.209677419
Kerala,Kannur,Kannur,Banana - Green,26-10-2021,30.1,24.4,85.7,5.7,7.6,172,Shooting stage,170.025,loamy to humid,5.98389318,82,75,55,7.2,6.580926181
Kerala,Kannur,Kannur,Banana - Green,27-10-2021,31,24.2,85.1,8.2,8.3,205.4,Shooting stage,171.875,loamy to humid,5.98389318,117,81,53,0.5,7.774358974
Kerala,Kannur,Kannur,Banana - Green,28-10-2021,31.1,24.4,84.5,8,8.3,214.7,Shooting stage,172.2,loamy to humid,5.98389318,91,94,46,7.5,7.264224474
Kerala,Kannur,Kannur,Banana - Green,29-10-2021,29.1,24.4,84.7,4.3,11.2,184.3,Shooting stage,172.1,loamy to humid,5.98389318,105,95,50,9,8.131082842
Kerala,Kannur,Kannur,Banana - Green,30-10-2021,28.2,24.5,86.1,12.5,9.4,148.8,Shooting stage,172.475,loamy to humid,5.98389318,108,92,53,8.5,8.694939585
Kerala,Kannur,Kannur,Banana - Green,31-10-2021,29,25,84.6,3.7,11.2,193.7,Shooting stage,172.65,loamy to humid,5.98389318,86,76,54,0.8,8.598274209
